id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.owasp.esapi.logging.java.ESAPICustomJavaLevel	ESAPICustomJavaLevel(java.lang.String,int)	0	[false, false]		private	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/logging/java/ESAPICustomJavaLevel.java
2	org.owasp.esapi.PropNames	PropNames()	0	[]		private	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/PropNames.java
3	org.owasp.esapi.PropNames$DefaultSearchPath	DefaultSearchPath(java.lang.String)	0	[false]		private	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/PropNames.java
4	org.owasp.esapi.PropNames$DefaultSearchPath	value()	0	[]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/PropNames.java
5	org.owasp.esapi.crypto.KeyDerivationFunction$PRF_ALGORITHMS	PRF_ALGORITHMS(int,int,java.lang.String)	0	[false, false, false]		private	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
6	org.owasp.esapi.crypto.KeyDerivationFunction$PRF_ALGORITHMS	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
7	org.owasp.esapi.crypto.KeyDerivationFunction$PRF_ALGORITHMS	getBits()	0	[]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
8	org.owasp.esapi.crypto.KeyDerivationFunction$PRF_ALGORITHMS	getAlgName()	0	[]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
9	org.owasp.esapi.crypto.KeyDerivationFunction	KeyDerivationFunction(org.owasp.esapi.crypto.KeyDerivationFunction.PRF_ALGORITHMS)	0	[false]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
10	org.owasp.esapi.crypto.KeyDerivationFunction	KeyDerivationFunction()	0	[]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
11	org.owasp.esapi.crypto.KeyDerivationFunction	getPRFAlgName()	0	[]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
12	org.owasp.esapi.crypto.KeyDerivationFunction	getDefaultPRFSelection()	0	[]		package	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
13	org.owasp.esapi.crypto.KeyDerivationFunction	setVersion(int)	0	[false]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
14	org.owasp.esapi.crypto.KeyDerivationFunction	getVersion()	0	[]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
15	org.owasp.esapi.crypto.KeyDerivationFunction	setContext(java.lang.String)	0	[false]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
16	org.owasp.esapi.crypto.KeyDerivationFunction	getContext()	0	[]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
17	org.owasp.esapi.crypto.KeyDerivationFunction	computeDerivedKey(javax.crypto.SecretKey,int,java.lang.String)	0	[false, false, false]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
18	org.owasp.esapi.crypto.KeyDerivationFunction	isValidPRF(java.lang.String)	0	[false]		public	false	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
19	org.owasp.esapi.crypto.KeyDerivationFunction	convertNameToPRF(java.lang.String)	0	[false]		public	true	/Users/kknock/RIPLE/taint/summer/annotated-code/esapi-java-legacy/src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java
